LotId,ExternalDealerId,Vin,StockNumber,Year,Make,Model,InternetPrice,ListPrice,InvoicePrice,ExteriorColor,InteriorColor,Transmission,Trim,Engine,Odometer,Cylinder,EngineFuelType,ModelNumber,BodyStyle,PhotoURL,Options,NewUsed
19003,327,2GTFK69U021326028,P1326028,2002,GMC,Sierra 1500,15897,0,0,GRAY,,,Denali,Gas V8,,,,,Ext Cab 143.5" WB AWD Denali,"http://images.webmakerx.net/InventoryPhotos/2GTF/K69U/021/2GTFK69U021326028/2GTFK69U021326028_1(2).jpg",,U
19004,327,1GCCS14H038193110,P8193110,2003,Chevrolet,S-10,7897,0,0,YELLOW,,,LS,Gas L4,66440,,,,Reg Cab 108" WB LS,"http://images.webmakerx.net/InventoryPhotos/1GCC/S14H/038/1GCCS14H038193110/1GCCS14H038193110_1(2).jpg",Air Conditioning; Driver Side Air Bag; Passenger Side Air Bag; Power Steering,U
1090,399,4C3AG52H23E109571,002246,2003,Chrysler,Sebring,11299,0,0,Black,,Automatic,LXi,Gas V6,35521,,,,2dr Cpe LXi,"http://images.webmakerx.net/InventoryPhotos/4C3A/G52H/23E/4C3AG52H23E109571/4C3AG52H23E109571_1.jpg",Air Conditioning; Alloy Wheels; Am/Fm Stereo; Cassette; Cruise Control; Dual Front Air Bags; Leather; Moon Roof; Multi Compact Disc; Power Door Locks; Power Steering; Power Windows; Premium Sound; Rear Spoiler; Tilt Wheel; Fwd,U
16730,327,1G1AM58B967600035,7600035,2006,Chevrolet,Cobalt,13450,0,0,BLACK,,Automatic,SS,Gas 4-Cyl,36692,,,,4dr Sdn SS,,,U
6920,329,2HKYF18476H531934,PH531934,2006,Honda,Pilot,25930,0,0,BLACK,,A,EX,Gas V6,20865,,,T,4WD EX AT,"http://images.webmakerx.net/InventoryPhotos/2HKY/F184/76H/2HKYF18476H531934/2HKYF18476H531934_1(1).jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
16730,327,1G1AK55F867873996,7873996,2006,Chevrolet,Cobalt,11450,0,0,GRAY,,,LS,Gas 4-Cyl,22342,,,,4dr Sdn LS,"http://images.webmakerx.net/InventoryPhotos/1G1A/K55F/867/1G1AK55F867873996/1G1AK55F867873996_1.jpg",,U
16730,327,1G1YY36U265130454,5130454,2006,Chevrolet,Corvette,46850,0,0,RED,,,Basic,Gas V8,16005,,,,2dr Conv,,,U
19003,327,1GNDU23L36D193597,PD193597,2006,Chevrolet,Uplander,12497,0,0,WHITE,,Automatic,LS,Gas V6,30840,,,,4dr Reg WB FWD LS,"http://images.webmakerx.net/InventoryPhotos/1GND/U23L/36D/1GNDU23L36D193597/1GNDU23L36D193597_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
5291,1058,JM1BK12F461454605,MU2301,2006,Mazda,MAZDA3,0,0,0,SILVER,BLACK,Automatic,i,Gas I4,39241,4,,,4dr Sdn i Auto,"http://images.webmakerx.net/InventoryPhotos/JM1B/K12F/461/JM1BK12F461454605/JM1BK12F461454605_1.jpg",Am/Fm Stereo; Bucket Seats; Cloth Seats; Cruise Control; Front Wheel Drive; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Steering; Power Windows; Rear Defrost; Wheel Covers; Driver Air Bag; Intermittent Wipers; Steering Wheel Controls; Compact Disc; Compact Spare Tire; Child Safety Locks; 4 Cylinder Engine; Passenger Air Bag On/Off Switch; 4-speed A/T; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Collapsible Steering Column; Day/Night Rearview Mirror; Driver Vanity Mirror; Emergency Trunk Release; Gasoline Fuel; Pass-through Rear Seat; Passenger Vanity Mirror; Rear Seat Heat Ducts; Vehicle Anti-theft System; Steel Wheels; Green Tinted Glass; Red-lens Taillights; 14~5 Gallon Fuel Tank; Roof-mounted Mast-type Antenna; Clear-lens Halogen Headlights W/Silver-color Headlight Bezels; Driver Side Storage Bin; Patterned-type Center Windshield Sunshade; White-lens Oval Type Side Repeater Lights,U
19004,327,1FAFP53U05A309783,PA309783,2005,Ford,Taurus,9450,0,0,WHITE,,,SE,Gas V6,42443,,,,4dr Sdn SE,"http://images.webmakerx.net/InventoryPhotos/1FAF/P53U/05A/1FAFP53U05A309783/1FAFP53U05A309783_1.jpg",,U
5812,327,3VWPR31C26M415533,M415533,2006,Volkswagen,New Beetle Coupe,24750,0,0,BLUE,,,Basic,Diesel I4,39411,,,,2dr TDI Manual,"http://images.webmakerx.net/InventoryPhotos/3VWP/R31C/26M/3VWPR31C26M415533/3VWPR31C26M415533_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Tilt Wheel; Compact Disk,U
5812,327,2G1WX15K229203673,9203673,2002,Chevrolet,Monte Carlo,11850,0,0,RED,,Automatic,SS,Gas V6,49229,,,,2dr Cpe SS,"http://images.webmakerx.net/InventoryPhotos/2G1W/X15K/229/2G1WX15K229203673/2G1WX15K229203673_1.jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
5812,327,1GKEK63U95J200561,J200561,2005,GMC,Yukon Denali,27450,0,0,WHITE,,Automatic,Basic,Gas V8,60507,,,,4dr AWD,,Air Conditioning; Cruise Control; Driver Side Air Bag; Luggage Rack; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Privacy Glass; Rear Air Conditioning; Tilt Wheel,U
5291,1058,1FMYU93133KA02281,MC7344A,2003,Ford,Escape,0,0,0,BLACK,GRAY,Automatic,XLT Premium,Gas V6,70779,6,,,4dr 103" WB XLT 4WD Premium,"http://images.webmakerx.net/InventoryPhotos/1FMY/U931/33K/1FMYU93133KA02281/1FMYU93133KA02281_1.jpg",Alarm; Am/Fm Stereo; Bucket Seats; Cd Changer; Cruise Control; Fog Lamps; Four Wheel Drive; Keyless Entry; Leather Seats; Leather Upholstery; Luggage Rack; Moonroof; Passenger Air Bag; Power Door Locks; Power Driver Seat; Power Mirrors; Power Seat; Power Windows; Privacy Glass; Driver Air Bag; Compact Spare Tire; Leather Wrapped Steering Wheel; Child Safety Locks; A/C; 4-speed A/T; 4-wheel Abs; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Driver Vanity Mirror; Gasoline Fuel; Passenger Vanity Mirror; Power Driver Mirror; Vehicle Anti-theft System; Solar-tinted Glass; Power Tilt/Sliding Sunroof; Sunroof Sunshield; Sun/Moon Roof; Power Passenger Mirror; V6 Cylinder Engine; Rear Outboard Latch Child Seat Anchors & Tethers; Variable Speed Intermittent Wipers; Front Height-adjustable 3-point Safety Belts W/Pretensioners; Halogen Headlamps W/Delay; Rear Outboard 3-point Safety Belts Center Lap Belt; 16~0 Gallon Fuel Tank,U
5291,1058,1FTNW20P34EE00009,MU2246,2004,Ford,Super Duty F-250,0,0,0,RED,GRAY,Automatic,XL,Gas V8,34564,8,,,Crew Cab 156" XL,"http://images.webmakerx.net/InventoryPhotos/1FTN/W20P/34E/1FTNW20P34EE00009/1FTNW20P34EE00009_1.jpg",8 Cylinder Engine; Air Conditioning; Am/Fm Stereo; Bed Liner; Cassette; Chrome Wheels; Cruise Control; Inside Hood Release; Power Door Locks; Power Mirrors; Power Seat; Power Steering; Power Windows; Rear Wheel Drive; Trailer Hitch; Intermittent Wipers; Front Tow Hooks; Compact Disc; Turbocharged; Day/Night Mirror; 4-wheel Abs; 4-wheel Disc Brakes; Auxiliary Pwr Outlet; Front Stabilizer Bar; Hd Gas Shock Absorbers; Diesel Fuel; Removable Locking Tailgate W/Black Handle; Pickup Box/Cargo Light; (4) Air Registers W/Positive Shut-off; Front/Rear Child Seat Tethers (on All Seats); Valance Air Dam; Dual Dome Lamps W/Time Delay Off; 11~5&quot; Pickup Shell / Cap,U
19010,329,1FAFP53UX3G244337,G244337,2003,Ford,Taurus,8480,0,0,GRAY,,A,SE Standard,Gas V6,65990,,,P,4dr Sdn SE Standard,"http://images.webmakerx.net/InventoryPhotos/1FAF/P53U/X3G/1FAFP53UX3G244337/1FAFP53UX3G244337_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
19010,329,1J4GW58S5XC753185,C753185,1999,Jeep,Grand Cherokee,6480,0,0,BLUE,,A,Laredo,Gas I6,137683,,,T,4dr Laredo 4WD,"http://images.webmakerx.net/InventoryPhotos/1J4G/W58S/5XC/1J4GW58S5XC753185/1J4GW58S5XC753185_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Luggage Rack; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
5814,329,5UXFA13534LU34176,LU34176,2004,BMW,X5-Series,29480,0,0,BLACK,,A,3.0i,Gas I6,59074,,,T,X5 4dr AWD 3.0i,,,U
19004,327,KM8SC13D42U205946,4205946,2002,Hyundai,Santa Fe,6450,0,0,BLACK,,,GLS,GAS V6,126245,,,,GLS 2WD Auto V6,,,U
6920,329,5FNRL18084B030279,PB030279,2004,Honda,Odyssey,17980,0,0,GRAY,,A,EX-L RES,Gas V6,56416,,,T,5dr EX-L RES w/DVD/Leather,,,U
5291,1058,1FAFP40413F367948,MC8113A,2003,Ford,Mustang,0,0,0,RED,BLACK,Automatic,Standard,Gas V6,23142,6,,,2dr Cpe Standard,"http://images.webmakerx.net/InventoryPhotos/1FAF/P404/13F/1FAFP40413F367948/1FAFP40413F367948_1.jpg",Am/Fm Stereo; Bucket Seats; Chrome Wheels; Cloth Seats; Keyless Entry; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Seat; Power Steering; Power Windows; Rear Defrost; Rear Wheel Drive; Tinted Glass; Driver Air Bag; Compact Disc; Compact Spare Tire; A/C; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Driver Vanity Mirror; Gasoline Fuel; Passenger Vanity Mirror; Vehicle Anti-theft System; V6 Cylinder Engine; In-trunk Safety Release W/Glow-in-the-dark Handle; Composite Hood W/Flow-through Scoop; Variable Speed Intermittent Wipers; 3-point Active Restraint Safety Belts; 15~7 Gallon Fuel Tank,U
5291,1058,1FAFP53225A276929,MU2374,2005,Ford,Taurus,0,0,0,GRAY,GRAY,Automatic,SE,Gas V6,29147,6,,,4dr Sdn SE,,Am/Fm Stereo; Cruise Control; Front Wheel Drive; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Seat; Power Steering; Power Windows; Rear Defrost; Driver Air Bag; Compact Disc; Child Safety Locks; Passenger Air Bag On/Off Switch; A/C; 4-speed A/T; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Driver Vanity Mirror; Emergency Trunk Release; Front Disc/Rear Drum Brakes; Multi-reflector Halogen Headlamps; Passenger Vanity Mirror; Rear Seat Heat Ducts; Vehicle Anti-theft System; Solar-tinted Glass; Fixed Whip Antenna; V6 Cylinder Engine; Variable Speed Intermittent Wipers; Flexible Fuel Capability; Center Console W/Cupholders Storage; 18~0 Gallon Fuel Tank,U
5291,1058,1FMYU95H26KA39854,MU2372,2006,Ford,Escape,0,0,0,SILVER,,,Hybrid,Gas/Electric I4,24501,,,,4dr 2.3L Hybrid,,,U
5291,1058,1FMZU73K55UA77377,MU2373,2005,Ford,Explorer,0,0,0,SILVER,GRAY,Automatic,XLT,Gas V6,66883,6,,,4dr 114" WB 4.0L XLT 4WD,"http://images.webmakerx.net/InventoryPhotos/1FMZ/U73K/55U/1FMZU73K55UA77377/1FMZU73K55UA77377_1.jpg",Air Conditioning; Am/Fm Stereo; Cruise Control; Fog Lamps; Four Wheel Drive; Full Size Spare Tire; Leather Upholstery; Over Head Console; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Seat; Power Steering; Power Windows; Privacy Glass; Rear Defrost; Traction Control; Driver Air Bag; Intermittent Wipers; Compact Disc; Leather Wrapped Steering Wheel; Child Safety Locks; Message Center; Cargo Management System; Passenger Air Bag On/Off Switch; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Driver Illuminated Vanity Mirror; Fuel Pump Inertia Shutoff Switch; Pass-through Rear Seat; Vehicle Anti-theft System; 4-wheel Independent Suspension; Passenger Illuminated Visor Mirror; Tire Pressure Monitoring System; 5-speed A/T; Electronic Stability Control; Security Approach Lamps; Black Roof Rails; Exterior Liftgate Release Switch; Dual Intermittent Rear Wiper/Washer; 22~5 Gallon Fuel Tank; Beltminder Feature; Projector Halogen Beam Reflector Headlamps; One-piece Liftgate W/Pop-up Flip Glass; Outside Temp Display & Compass,U
5291,1058,1FTPX04534KD15336,MC8067A,2004,Ford,F-150,0,0,0,GRAY,,,XLT,Gas V8,34435,,,,Supercab Flareside 145" XLT 4WD,,,U
5291,1058,1G2NF52F52C164773,MT8179B,2002,Pontiac,Grand Am,0,0,0,BLK,,,SE1,Gas 4-Cyl,161039,,,,4dr Sdn SE1,,,U
5291,1058,4B3AG42H41E177701,MT8191A,2001,Dodge,Stratus,0,0,0,RED,,,SE,Gas 4-Cyl,108673,,,,2dr Cpe SE,,,U
16730,327,1GCEK19Z77Z101114,Z101114,2007,Chevrolet,Silverado 1500 Classic,23450,0,0,SUMMIT WHITE,,,Work Truck,Gas V8,14665,,,,4WD Ext Cab 143.5" Work Truck,,,U
6920,329,1HGCM56725A049738,PA049738,2005,Honda,Accord Sdn,18480,0,0,SILVER,,A,EX,Gas I4,34214,,,P,EX AT,"http://images.webmakerx.net/InventoryPhotos/1HGC/M567/25A/1HGCM56725A049738/1HGCM56725A049738_1.jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19010,329,2G4WB52K6W1559951,1559951,1998,Buick,Regal,5280,0,0,TAN,,A,LS,Gas V6,148337,,,P,4dr Sdn LS,,Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Traction Control,U
19010,329,1HGEJ8649YL062309,L062309,2000,Honda,Civic,9480,0,0,BLACK,,,EX,Gas I4,102985,,,P,4dr Sdn EX Auto,,Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
6920,329,5J6YH17316L014315,L014315,2006,Honda,Element,16480,0,0,BLACK,,A,LX,Gas I4,19030,,,T,2WD LX MT,,,U
19010,329,1HGES16553L028566,L028566,2003,Honda,Civic,9480,0,0,TAN,,A,LX,Gas I4,109823,,,P,4dr Sdn LX Auto,,Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
19010,329,2B4GP45G6WR712953,R712953,1998,Dodge,Caravan,6480,0,0,PURPLE,,A,SE,Gas V6,75264,,,T,4dr SE 113" WB,,,U
19010,329,1GMDX13E62D150678,D150678,2002,Pontiac,Montana,8750,0,0,GOLD,,A,Plus Y3G Mobility Pkg,Gas V6,79795,,,T,4dr Ext WB Plus Y3G Mobility Pkg,,Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
6920,329,1HGCM82685A003474,PA003474,2005,Honda,Accord Cpe,18980,0,0,SILVER,,A,EXLV6,Gas V6,31353,,,P,EXLV6 AT,,Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19010,329,2FMDA5345YBB04712,BB04712,2000,Ford,Windstar Wagon,4480,0,0,SILVER,,A,SEL,Gas V6,148828,,,T,4dr SEL,,Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Compact Disk,U
5814,329,2C3KA53G46H226658,PH226658,2006,Chrysler,300-Series,22480,0,0,WHITE,,A,Touring,Gas V6,23144,,,P,4dr Sdn 300 Touring,,Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel,U
19010,329,1G2HX53L7P1276489,P1276489,1993,Pontiac,Bonneville,4980,0,0,SILVER,,A,SE,,77398,,,P,4dr Sedan SE,"http://images.webmakerx.net/InventoryPhotos/1G2H/X53L/7P1/1G2HX53L7P1276489/1G2HX53L7P1276489_1.jpg",Air Conditioning; Driver Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
19004,327,1B3ES26C32D617788,D617788,2002,Dodge,Neon,4450,0,0,RED,,,Base,Gas I4,88776,,,,4dr Sdn Base,"http://images.webmakerx.net/InventoryPhotos/1B3E/S26C/32D/1B3ES26C32D617788/1B3ES26C32D617788_1.jpg",Air Conditioning; Driver Side Air Bag; Passenger Side Air Bag; Power Steering; Tilt Wheel,U
5291,1058,1B3ES46CXYD655782,MC8119A,2000,Dodge,Neon,0,0,0,SILVER,,,Highline,Gas I4,95982,,,,4dr Sdn Highline,,,U
5291,1058,5TETU62N65Z126013,MC8091A,2005,Toyota,Tacoma,0,0,0,,,,PreRunner,Gas V6,36478,,,,Access 128" PreRunner V6 Man ,,,U
5291,1058,1FTVX12565NA98283,MU2182,2005,Ford,F-150,0,0,0,SILVER,GRAY,Automatic,XL,Gas V8,39000,8,,,Supercab 145" XL,"http://images.webmakerx.net/InventoryPhotos/1FTV/X125/65N/1FTVX12565NA98283/1FTVX12565NA98283_1.jpg",8 Cylinder Engine; Air Conditioning; Am/Fm Stereo; Bed Liner; Full Size Spare Tire; Passenger Air Bag; Power Steering; Rear Wheel Drive; Tilt Wheel; Trailer Hitch; Driver Air Bag; Intermittent Wipers; Chrome Rear Step Bumper; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Gasoline Fuel; Vehicle Anti-theft System; 3-point Safety Belts At All Rear Seat Positions; Auto Lock Safety Belt Feature For Child Seats; Tailgate Removable W/Key Lock & Lift Assist,U
5814,329,JHMEJ8645YS003308,S003308,2000,Honda,Civic,10480,0,0,GREEN,,A,EX,Gas I4,66047,,,P,4dr Sdn EX Auto,"http://images.webmakerx.net/InventoryPhotos/JHME/J864/5YS/JHMEJ8645YS003308/JHMEJ8645YS003308_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
6920,329,5FNRL18604B110843,PB110843,2004,Honda,Odyssey,18480,0,0,MAROON,,A,EX,Gas V6,25531,,,T,5dr EX,"http://images.webmakerx.net/InventoryPhotos/5FNR/L186/04B/5FNRL18604B110843/5FNRL18604B110843_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Privacy Glass; Rear Air Conditioning; Tilt Wheel; Traction Control,U
19004,327,1B7GL22N3YS621095,S621095,2000,Dodge,Dakota,5850,0,0,GREEN,,Automatic,SLT,Gas V6,123341,,,,Club Cab 131" WB SLT,,,U
6920,329,1HGCM56735A007210,PA007210,2005,Honda,Accord Sdn,17480,0,0,GRAY,,A,EX,Gas I4,28368,,,P,EX AT,,Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
5812,327,2GTEC19T021186887,1186887,2002,GMC,Sierra 1500,14850,0,0,WHITE,,,Basic,Gas V8,67455,,,,Ext Cab 143.5" WB,,,U
16730,327,KL1TD56667B058663,B058663,2007,Chevrolet,Aveo,11850,0,0,BLUE,,Automatic,LS,Gas 4-Cylinder,12661,,,,4dr Sdn LS,"http://images.webmakerx.net/InventoryPhotos/KL1T/D566/67B/KL1TD56667B058663/KL1TD56667B058663_1.jpg",,U
6920,329,1HGCM55663A138962,A138962,2003,Honda,Accord Sdn,13948,0,0,RED,,M,EX,Gas I4,37403,,,P,EX Manual,"http://images.webmakerx.net/InventoryPhotos/1HGC/M556/63A/1HGCM55663A138962/1HGCM55663A138962_1(2).jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19010,329,2D4GP54L13R225911,R225911,2003,Dodge,Caravan,8936,0,0,BLACK,,A,ES,Gas V6,114804,,,T,4dr Grand ES 119" WB,"http://images.webmakerx.net/InventoryPhotos/2D4G/P54L/13R/2D4GP54L13R225911/2D4GP54L13R225911_1(1).jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19009,329,1GNEK13Z24J101953,PJ101953,2004,Chevrolet,Tahoe,21947,0,0,GREEN,,,LT,Gas V8,54007,,,T,4dr 1500 4WD LT,"http://images.webmakerx.net/InventoryPhotos/1GNE/K13Z/24J/1GNEK13Z24J101953/1GNEK13Z24J101953_1.jpg",,U
19009,329,1GNDT13S042250965,2250965,2004,Chevrolet,TrailBlazer,11963,0,0,GREY,,A,LS,Gas I6,77292,,,T,4dr 4WD LS,"http://images.webmakerx.net/InventoryPhotos/1GND/T13S/042/1GNDT13S042250965/1GNDT13S042250965_1(1).jpg",Air Conditioning; Driver Side Air Bag; Luggage Rack; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
19004,327,1GBFG15R2W1096840,1096840,1998,Chevrolet,Chevy Cargo Van,5450,0,0,,,,Basic,Gas V6,116019,,,,1500 135" WB,"http://images.webmakerx.net/InventoryPhotos/1GBF/G15R/2W1/1GBFG15R2W1096840/1GBFG15R2W1096840_1.jpg",,U
19010,329,2HKRL1861YH611926,PH611926,2000,Honda,Odyssey,8952,0,0,GREEN,,A,EX,Gas V6,109038,,,T,5dr 7-Passenger EX,"http://images.webmakerx.net/InventoryPhotos/2HKR/L186/1YH/2HKRL1861YH611926/2HKRL1861YH611926_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Privacy Glass; Rear Air Conditioning; Third Seat; Tilt Wheel; Highline Stereo,U
19003,327,2GTEC19T7Y1401948,Y1401948,2000,GMC,New Sierra 1500,11450,0,0,PEWTER,,,SL,Gas V8,102620,,,,3dr Ext Cab 143.5" WB SL,"http://images.webmakerx.net/InventoryPhotos/2GTE/C19T/7Y1/2GTEC19T7Y1401948/2GTEC19T7Y1401948_1.jpg",,U
6920,329,JHLRD78874C039979,C039897,2004,Honda,CR-V,15926,0,0,BLACK,,A,EX,Gas I4,68146,,,T,4WD EX Auto,"http://images.webmakerx.net/InventoryPhotos/JHLR/D788/74C/JHLRD78874C039979/JHLRD78874C039979_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
1090,399,2A4GF68406R757934,002147P,2006,Chrysler,Pacifica,18195,0,0,Silver,,Automatic,Touring,Gas V6,34248,,,,4dr Wgn Touring AWD,"http://images.webmakerx.net/InventoryPhotos/2A4G/F684/06R/2A4GF68406R757934/2A4GF68406R757934_1.jpg",Abs (4-wheel); Air Conditioning; Alloy Wheels; Am/Fm Stereo; Cruise Control; Dual Front Air Bags; Dual Power Seats; Leather; Power Door Locks; Power Steering; Power Windows; Roof Rack; Single Compact Disc; Third Seat; Tilt Wheel; Awd,U
5291,1058,1FMZK02135GA81061,MT8180A,2005,Ford,Freestyle,0,0,0,BLUE,GRAY,Automatic,SEL,Gas V6,50521,6,,,4dr Wgn SEL,"http://images.webmakerx.net/InventoryPhotos/1FMZ/K021/35G/1FMZK02135GA81061/1FMZK02135GA81061_1.jpg",Aluminum Wheels; Am/Fm Stereo; Auto Climate Control; Cd Changer; Cd Player; Cruise Control; Dual Power Seats; Fog Lamps; Front Wheel Drive; Heated Mirrors; Keyless Entry; Leather Upholstery; Luggage Rack; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Steering; Power Sunroof; Power Windows; Privacy Glass; Quad Bucket Seats; Rear Defrost; Driver Air Bag; Intermittent Wipers; Steering Wheel Controls; Compact Spare Tire; Leather Wrapped Steering Wheel; Child Safety Locks; Mp3 Player; Passenger Air Bag On/Off Switch; Continuously Variable Trans; 4-wheel Abs; 4-wheel Disc Brakes; A/T; Adjustable Steering Wheel; Auto-on Headlights; Auxiliary Pwr Outlet; Driver Illuminated Vanity Mirror; Gasoline Fuel; Side Air Bag; Solar-tinted Glass; Passenger Illuminated Visor Mirror; Dual Zone Air Conditioning; V6 Cylinder Engine; 19~0 Gallon Fuel Tank; Latch (lower Anchors And Tethers For Children)-inc: (2) In 2nd Row (1) In 3rd Row,U
5291,1058,1FTPW14545FB07792,MC8016A,2005,Ford,F-150,0,0,0,BLACK,BLACK,Automatic,Lariat,Gas V8,45364,8,,,SuperCrew 139" Lariat 4WD,"http://images.webmakerx.net/InventoryPhotos/1FTP/W145/45F/1FTPW14545FB07792/1FTPW14545FB07792_1.jpg",8 Cylinder Engine; Aluminum Wheels; Am/Fm Stereo; Bed Liner; Cd Changer; Climate Control; Cruise Control; Dual Power Seats; Fog Lamps; Four Wheel Drive; Full Size Spare Tire; Heated Mirrors; Heated Seats; Keyless Entry; Leather Upholstery; Moonroof; Passenger Air Bag; Power Door Locks; Power Driver Seat; Power Mirrors; Power Steering; Power Windows; Trip Computer; Driver Air Bag; Intermittent Wipers; Memory Seat(s); Steering Wheel Controls; Front Tow Hooks; Compact Disc; Leather Wrapped Steering Wheel; A/C; 4-speed A/T; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auto-on Headlights; Auxiliary Pwr Outlet; Driver Illuminated Vanity Mirror; Dual Note Horn; Fourth Passenger Door; Gasoline Fuel; Third Passenger Door; Vehicle Anti-theft System; Heated Exterior Passenger Mirror; Passenger Illuminated Visor Mirror; Overhead Storage System-inc: Large Storage Bin; 30 Gallon Fuel Tank; Display Center-inc: Warning Messages & Text Functions; Auto Lock Safety Belt Feature For Child Seats; Integrated Turn Signal Mirrors; Outside Temp Gauge & Compass; 2-ton Jack; Tailgate Removable W/Key Lock & Lift Assist; Matching 60/40 Flip-up Rear Split Bench Seat; 7200# GVWR/1560# Maximum Payload,U
19003,327,2G1WF52K649195742,P9195742,2004,Chevrolet,Impala,11450,0,0,BEIGE,,Automatic,Basic,Gas V6,47391,,,,4dr Sdn,"http://images.webmakerx.net/InventoryPhotos/2G1W/F52K/649/2G1WF52K649195742/2G1WF52K649195742_1.jpg",,U
1090,399,1G2WP52KX2F234703,002153,2002,Pontiac,Grand Prix,9299,0,0,Blue-Black Metallic,,Automatic,GT,Gas V6,90642,,,,4dr Sdn GT,"http://images.webmakerx.net/InventoryPhotos/1G2W/P52K/X2F/1G2WP52KX2F234703/1G2WP52KX2F234703_1.jpg",Abs (4-wheel); Air Conditioning; Am/Fm Stereo; Cruise Control; Dual Front Air Bags; Leather; Moon Roof; Onstar; Power Door Locks; Power Seat; Power Steering; Power Windows; Premium Wheels; Rear Spoiler; Single Compact Disc; Tilt Wheel; Traction Control; Fwd,U
19003,327,19UUA66244A027164,A027164,2004,Acura,TL,22450,0,0,BLACK,,Automatic,Basic,Gas V6,53827,,,,4dr Sdn 3.2L Auto,"http://images.webmakerx.net/InventoryPhotos/19UU/A662/44A/19UUA66244A027164/19UUA66244A027164_1.jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
